X,Y,Z,Time hour:minute:second:microsecond
0.01745610684156418,0.057056255638599396,0.9869722723960876,18:00:10:303402
0.0053338101133704185,0.052200403064489365,0.9916024804115295,18:00:10:336826
0.015516539104282856,0.0553567074239254,0.9872159361839294,18:00:10:352655
0.013819416984915733,0.05875580012798309,0.9862411618232727,18:00:10:364849
0.008000715635716915,0.054385535418987274,0.990384042263031,18:00:10:380651
0.006061147898435593,0.052200403064489365,0.9920898675918579,18:00:10:396464
0.009212944656610489,0.05754183977842331,0.9867285490036011,18:00:10:412424
0.0021820133551955223,0.05511391535401344,0.9881907105445862,18:00:10:457787
0.008485606871545315,0.05608508735895157,0.9877033233642578,18:00:10:490185
0.005576256196945906,0.053657159209251404,0.9906277060508728,18:00:10:502435
0.00315179699100554,0.0497724786400795,0.9901403188705444,18:00:10:518220
0.011394958011806011,0.05268598720431328,0.9872159361839294,18:00:10:534012
0.01309207919985056,0.05414274334907532,0.9879470467567444,18:00:10:553343
0.01260718796402216,0.05268598720431328,0.987459659576416,18:00:10:587578
0.009697836823761463,0.05487111955881119,0.9881907105445862,18:00:10:620189
0.005091364029794931,0.05559949949383736,0.9881907105445862,18:00:10:639539
0.007515823468565941,0.05632787570357323,0.987459659576416,18:00:10:655324
0.008970499038696289,0.05511391535401344,0.9886780977249146,18:00:10:671106
0.006788485683500767,0.05584229528903961,0.9872159361839294,18:00:10:683336
0.0053338101133704185,0.05511391535401344,0.9896529316902161,18:00:10:716642
0.008243161253631115,0.05268598720431328,0.9891654849052429,18:00:10:749985
0.00872805342078209,0.053657159209251404,0.990384042263031,18:00:10:765764
0.011394958011806011,0.052200403064489365,0.9881907105445862,18:00:10:777982
0.009697836823761463,0.05244319513440132,0.9901403188705444,18:00:10:793799
0.009697836823761463,0.05171481892466545,0.9891654849052429,18:00:10:809596
0.009455390274524689,0.0553567074239254,0.9891654849052429,18:00:10:846498
0.00630359398201108,0.05729904770851135,0.9886780977249146,18:00:10:879830
0.007515823468565941,0.05584229528903961,0.9889218211174011,18:00:10:895605
0.008485606871545315,0.05511391535401344,0.988434374332428,18:00:10:907820
0.011394958011806011,0.05487111955881119,0.988434374332428,18:00:10:923579
0.009940282441675663,0.053657159209251404,0.988434374332428,18:00:10:939340
0.007030931767076254,0.052928779274225235,0.9864848256111145,18:00:10:955129
0.009455390274524689,0.05389995500445366,0.9894092082977295,18:00:10:984989
0.010667620226740837,0.052928779274225235,0.9906277060508728,18:00:11:018421
0.009940282441675663,0.052928779274225235,0.990384042263031,18:00:11:034304
0.008970499038696289,0.05559949949383736,0.9881907105445862,18:00:11:050081
0.00630359398201108,0.05414274334907532,0.9891654849052429,18:00:11:062237
0.008970499038696289,0.054385535418987274,0.987459659576416,18:00:11:078066
0.008970499038696289,0.05389995500445366,0.9889218211174011,18:00:11:094431
0.00872805342078209,0.05341436713933945,0.9877033233642578,18:00:11:127917
0.008970499038696289,0.05414274334907532,0.9872159361839294,18:00:11:140235
0.007758269552141428,0.05317157506942749,0.9891654849052429,18:00:11:156063
0.009940282441675663,0.05584229528903961,0.990384042263031,18:00:11:171913
0.008000715635716915,0.053657159209251404,0.9894092082977295,18:00:11:187748
0.007273377384990454,0.05414274334907532,0.9889218211174011,18:00:11:200660
0.008485606871545315,0.05462832748889923,0.9896529316902161,18:00:11:230251
0.00872805342078209,0.054385535418987274,0.9891654849052429,18:00:11:260035
0.009212944656610489,0.05511391535401344,0.9896529316902161,18:00:11:275843
0.008970499038696289,0.05414274334907532,0.9877033233642578,18:00:11:291673
0.011152512393891811,0.05389995500445366,0.987459659576416,18:00:11:303903
0.008243161253631115,0.05317157506942749,0.9891654849052429,18:00:11:319677
0.00872805342078209,0.05317157506942749,0.9901403188705444,18:00:11:336702
0.008243161253631115,0.05414274334907532,0.9891654849052429,18:00:11:369960
0.00872805342078209,0.05462832748889923,0.9879470467567444,18:00:11:385791
0.009455390274524689,0.05389995500445366,0.9894092082977295,18:00:11:398025
0.008243161253631115,0.05389995500445366,0.9896529316902161,18:00:11:413806
0.008000715635716915,0.05414274334907532,0.9898965954780579,18:00:11:429569
0.009940282441675663,0.05487111955881119,0.990384042263031,18:00:11:445207
0.008970499038696289,0.053657159209251404,0.9891654849052429,18:00:11:487739
0.00872805342078209,0.054385535418987274,0.9894092082977295,18:00:11:499971
0.009455390274524689,0.05462832748889923,0.9898965954780579,18:00:11:515730
0.010425174608826637,0.054385535418987274,0.9889218211174011,18:00:11:527979
0.00872805342078209,0.05389995500445366,0.9881907105445862,18:00:11:545476
0.008970499038696289,0.05487111955881119,0.9898965954780579,18:00:11:578802
0.007030931767076254,0.05414274334907532,0.9898965954780579,18:00:11:594582
0.009212944656610489,0.053657159209251404,0.988434374332428,18:00:11:610341
0.008970499038696289,0.054385535418987274,0.9886780977249146,18:00:11:622557
0.008485606871545315,0.054385535418987274,0.9891654849052429,18:00:11:638314
0.008243161253631115,0.05341436713933945,0.9879470467567444,18:00:11:657340
0.009940282441675663,0.052928779274225235,0.9908714294433594,18:00:11:690034
0.00872805342078209,0.05244319513440132,0.9891654849052429,18:00:11:705692
0.007515823468565941,0.054385535418987274,0.9891654849052429,18:00:11:725166
0.007515823468565941,0.05414274334907532,0.9891654849052429,18:00:11:740918
0.008485606871545315,0.05487111955881119,0.9881907105445862,18:00:11:757749
0.008243161253631115,0.0553567074239254,0.988434374332428,18:00:11:787472
0.009212944656610489,0.053657159209251404,0.9898965954780579,18:00:11:799701
0.008485606871545315,0.054385535418987274,0.9879470467567444,18:00:11:811911
0.008485606871545315,0.05462832748889923,0.990384042263031,18:00:11:827661
0.007515823468565941,0.05462832748889923,0.9891654849052429,18:00:11:843428
0.007758269552141428,0.05389995500445366,0.9906277060508728,18:00:11:855628
0.008000715635716915,0.05317157506942749,0.9881907105445862,18:00:11:907684
0.009212944656610489,0.053657159209251404,0.9891654849052429,18:00:11:923496
0.008485606871545315,0.05389995500445366,0.9911150336265564,18:00:11:939251
0.010182728059589863,0.05584229528903961,0.9898965954780579,18:00:11:955012
0.009697836823761463,0.05487111955881119,0.9906277060508728,18:00:11:970644
0.008243161253631115,0.054385535418987274,0.9896529316902161,18:00:12:000066
0.009455390274524689,0.05487111955881119,0.9886780977249146,18:00:12:015846
0.009212944656610489,0.054385535418987274,0.9879470467567444,18:00:12:028062
0.00872805342078209,0.054385535418987274,0.9901403188705444,18:00:12:043825
0.008970499038696289,0.05462832748889923,0.9886780977249146,18:00:12:059579
0.009212944656610489,0.05389995500445366,0.9894092082977295,18:00:12:078632
0.00872805342078209,0.05487111955881119,0.9891654849052429,18:00:12:108358
0.009697836823761463,0.05462832748889923,0.9896529316902161,18:00:12:120627
0.007515823468565941,0.05584229528903961,0.9877033233642578,18:00:12:136382
0.008243161253631115,0.054385535418987274,0.9864848256111145,18:00:12:148609
0.010182728059589863,0.054385535418987274,0.9911150336265564,18:00:12:164393
0.008485606871545315,0.05414274334907532,0.9906277060508728,18:00:12:180664
0.009940282441675663,0.05511391535401344,0.9925772547721863,18:00:12:210275
0.010425174608826637,0.054385535418987274,0.9898965954780579,18:00:12:240143
0.007758269552141428,0.054385535418987274,0.9877033233642578,18:00:12:259650
0.008485606871545315,0.05584229528903961,0.9896529316902161,18:00:12:275514
0.008970499038696289,0.05511391535401344,0.9891654849052429,18:00:12:291352
0.008485606871545315,0.05414274334907532,0.9889218211174011,18:00:12:303616
0.009455390274524689,0.05414274334907532,0.988434374332428,18:00:12:319988
0.008243161253631115,0.05341436713933945,0.990384042263031,18:00:12:367875
0.008485606871545315,0.05389995500445366,0.9898965954780579,18:00:12:380199
0.008970499038696289,0.05462832748889923,0.9879470467567444,18:00:12:396044
0.009697836823761463,0.053657159209251404,0.9906277060508728,18:00:12:411856
0.008485606871545315,0.05389995500445366,0.990384042263031,18:00:12:425211
0.008485606871545315,0.05414274334907532,0.9886780977249146,18:00:12:455183
0.009697836823761463,0.05341436713933945,0.9891654849052429,18:00:12:485091
0.009455390274524689,0.054385535418987274,0.9886780977249146,18:00:12:497364
0.009455390274524689,0.053657159209251404,0.9896529316902161,18:00:12:509622
0.008000715635716915,0.05584229528903961,0.9898965954780579,18:00:12:525451
0.009940282441675663,0.05487111955881119,0.9894092082977295,18:00:12:541289
0.010182728059589863,0.05487111955881119,0.9898965954780579,18:00:12:553634
0.008243161253631115,0.05462832748889923,0.9894092082977295,18:00:12:587187
0.009697836823761463,0.05462832748889923,0.9891654849052429,18:00:12:603023
0.00872805342078209,0.053657159209251404,0.9908714294433594,18:00:12:618810
0.008000715635716915,0.05341436713933945,0.9901403188705444,18:00:12:631058
0.009212944656610489,0.05341436713933945,0.9889218211174011,18:00:12:646785
0.010182728059589863,0.052928779274225235,0.9901403188705444,18:00:12:663096
0.009212944656610489,0.05462832748889923,0.9896529316902161,18:00:12:678942
0.00872805342078209,0.05462832748889923,0.9896529316902161,18:00:12:691405
0.009455390274524689,0.053657159209251404,0.9889218211174011,18:00:12:737776
0.00872805342078209,0.05462832748889923,0.987459659576416,18:00:12:750022
0.010182728059589863,0.054385535418987274,0.9898965954780579,18:00:12:765786
0.009455390274524689,0.0553567074239254,0.9898965954780579,18:00:12:785091
0.009212944656610489,0.0553567074239254,0.9901403188705444,18:00:12:800874
0.008970499038696289,0.053657159209251404,0.9889218211174011,18:00:12:816621
0.008485606871545315,0.054385535418987274,0.9891654849052429,18:00:12:828831
0.00872805342078209,0.05341436713933945,0.9881907105445862,18:00:12:847889
0.008970499038696289,0.05414274334907532,0.9898965954780579,18:00:12:877657
0.007030931767076254,0.05414274334907532,0.9908714294433594,18:00:12:896984
0.008970499038696289,0.054385535418987274,0.9889218211174011,18:00:12:912760
0.009212944656610489,0.05414274334907532,0.990384042263031,18:00:12:928526
0.008243161253631115,0.0553567074239254,0.9906277060508728,18:00:12:940742
0.008970499038696289,0.053657159209251404,0.990384042263031,18:00:12:959856
0.008243161253631115,0.05487111955881119,0.9886780977249146,18:00:12:989675
0.008243161253631115,0.05487111955881119,0.9906277060508728,18:00:13:009111
0.00872805342078209,0.05511391535401344,0.9896529316902161,18:00:13:024916
0.008970499038696289,0.05389995500445366,0.9894092082977295,18:00:13:040722
0.008970499038696289,0.053657159209251404,0.988434374332428,18:00:13:052951
0.009697836823761463,0.05414274334907532,0.9891654849052429,18:00:13:087445
0.008243161253631115,0.05462832748889923,0.9898965954780579,18:00:13:120267
0.008970499038696289,0.05389995500445366,0.9881907105445862,18:00:13:136165
0.009212944656610489,0.05389995500445366,0.9889218211174011,18:00:13:155533
0.009455390274524689,0.05389995500445366,0.9901403188705444,18:00:13:171341
0.010667620226740837,0.05462832748889923,0.990384042263031,18:00:13:187181
0.008000715635716915,0.05414274334907532,0.990384042263031,18:00:13:199561
0.009455390274524689,0.0553567074239254,0.9901403188705444,18:00:13:247748
0.009212944656610489,0.05511391535401344,0.9879470467567444,18:00:13:260045
0.007515823468565941,0.05389995500445366,0.9898965954780579,18:00:13:275839
0.00872805342078209,0.0553567074239254,0.9906277060508728,18:00:13:291632
0.007758269552141428,0.05414274334907532,0.9898965954780579,18:00:13:308376
0.008243161253631115,0.05414274334907532,0.9896529316902161,18:00:13:338173
0.008970499038696289,0.05511391535401344,0.9891654849052429,18:00:13:367928
0.008243161253631115,0.05487111955881119,0.9886780977249146,18:00:13:380189
0.008970499038696289,0.05341436713933945,0.9886780977249146,18:00:13:395978
0.008000715635716915,0.05487111955881119,0.9901403188705444,18:00:13:411761
0.00872805342078209,0.05487111955881119,0.9889218211174011,18:00:13:424162
0.008970499038696289,0.05487111955881119,0.9886780977249146,18:00:13:440211
0.009455390274524689,0.05389995500445366,0.9896529316902161,18:00:13:470035
0.00872805342078209,0.05487111955881119,0.9906277060508728,18:00:13:482281
0.008970499038696289,0.053657159209251404,0.9898965954780579,18:00:13:498055
0.008970499038696289,0.05487111955881119,0.9906277060508728,18:00:13:517372
0.008243161253631115,0.05341436713933945,0.9906277060508728,18:00:13:533143
0.00872805342078209,0.053657159209251404,0.9898965954780579,18:00:13:548910
0.009455390274524689,0.05511391535401344,0.9886780977249146,18:00:13:561138
0.010182728059589863,0.053657159209251404,0.9898965954780579,18:00:13:577043
0.008970499038696289,0.05414274334907532,0.9894092082977295,18:00:13:610239
0.009697836823761463,0.05341436713933945,0.9908714294433594,18:00:13:629585
0.009697836823761463,0.05487111955881119,0.9886780977249146,18:00:13:645368
0.009212944656610489,0.053657159209251404,0.9881907105445862,18:00:13:661145
0.008970499038696289,0.05487111955881119,0.9896529316902161,18:00:13:673212
0.009697836823761463,0.05317157506942749,0.9906277060508728,18:00:13:689102
0.009455390274524689,0.05462832748889923,0.9891654849052429,18:00:13:720198
0.00872805342078209,0.053657159209251404,0.9911150336265564,18:00:13:732445
0.00872805342078209,0.05317157506942749,0.9916024804115295,18:00:13:748220
0.010667620226740837,0.053657159209251404,0.9891654849052429,18:00:13:763999
0.009697836823761463,0.05414274334907532,0.9891654849052429,18:00:13:776228
0.008485606871545315,0.05511391535401344,0.9896529316902161,18:00:13:792518
0.010425174608826637,0.05632787570357323,0.9896529316902161,18:00:13:837781
0.009212944656610489,0.053657159209251404,0.9898965954780579,18:00:13:870051
0.00872805342078209,0.05487111955881119,0.9881907105445862,18:00:13:885819
0.00872805342078209,0.05511391535401344,0.9879470467567444,18:00:13:905120
0.009212944656610489,0.05414274334907532,0.9901403188705444,18:00:13:920880
0.008000715635716915,0.05414274334907532,0.9908714294433594,18:00:13:939170
0.007515823468565941,0.05487111955881119,0.9894092082977295,18:00:13:968945
0.00872805342078209,0.05511391535401344,0.991358757019043,18:00:13:981168
0.008485606871545315,0.053657159209251404,0.9881907105445862,18:00:13:996963
0.008485606871545315,0.05195761099457741,0.9881907105445862,18:00:14:009189
0.008243161253631115,0.05559949949383736,0.9901403188705444,18:00:14:024967
0.009455390274524689,0.053657159209251404,0.9911150336265564,18:00:14:043522
0.008970499038696289,0.05462832748889923,0.9898965954780579,18:00:14:087809
0.00872805342078209,0.05487111955881119,0.9898965954780579,18:00:14:100112
0.008970499038696289,0.053657159209251404,0.9886780977249146,18:00:14:112394
0.009697836823761463,0.05389995500445366,0.988434374332428,18:00:14:128248
0.009697836823761463,0.054385535418987274,0.9908714294433594,18:00:14:144453
0.009455390274524689,0.054385535418987274,0.9911150336265564,18:00:14:174261
0.00872805342078209,0.05341436713933945,0.9891654849052429,18:00:14:204191
0.009212944656610489,0.05559949949383736,0.991358757019043,18:00:14:234088
0.008243161253631115,0.05414274334907532,0.9891654849052429,18:00:14:249941
0.008970499038696289,0.05487111955881119,0.9886780977249146,18:00:14:265773
0.008485606871545315,0.05389995500445366,0.9901403188705444,18:00:14:281656
0.009455390274524689,0.05511391535401344,0.9898965954780579,18:00:14:293945
0.010425174608826637,0.053657159209251404,0.990384042263031,18:00:14:309947
0.00872805342078209,0.05511391535401344,0.9896529316902161,18:00:14:357858
0.010425174608826637,0.05414274334907532,0.988434374332428,18:00:14:370195
0.008485606871545315,0.05414274334907532,0.9918461441993713,18:00:14:386014
0.008970499038696289,0.05268598720431328,0.9908714294433594,18:00:14:401799
0.008970499038696289,0.052928779274225235,0.9906277060508728,18:00:14:414344
0.009940282441675663,0.05462832748889923,0.9898965954780579,18:00:14:447729
0.009697836823761463,0.05462832748889923,0.990384042263031,18:00:14:463545
0.009212944656610489,0.05414274334907532,0.990384042263031,18:00:14:479335
0.009940282441675663,0.0553567074239254,0.9889218211174011,18:00:14:491572
0.008000715635716915,0.05487111955881119,0.9898965954780579,18:00:14:507359
0.009212944656610489,0.054385535418987274,0.9898965954780579,18:00:14:523388
0.009697836823761463,0.05608508735895157,0.9896529316902161,18:00:14:567779
0.00872805342078209,0.05511391535401344,0.9898965954780579,18:00:14:600131
0.009455390274524689,0.05462832748889923,0.9898965954780579,18:00:14:612358
0.009212944656610489,0.05487111955881119,0.9894092082977295,18:00:14:628112
0.010182728059589863,0.05317157506942749,0.9901403188705444,18:00:14:643877
0.008243161253631115,0.05268598720431328,0.9896529316902161,18:00:14:656178
0.00872805342078209,0.052928779274225235,0.9891654849052429,18:00:14:675330
0.00872805342078209,0.05389995500445366,0.9896529316902161,18:00:14:717848
0.008000715635716915,0.05389995500445366,0.9898965954780579,18:00:14:730267
0.009212944656610489,0.054385535418987274,0.9881907105445862,18:00:14:749622
0.00872805342078209,0.052928779274225235,0.9889218211174011,18:00:14:765436
0.008485606871545315,0.05487111955881119,0.9894092082977295,18:00:14:784735
0.00872805342078209,0.05389995500445366,0.9908714294433594,18:00:14:827659
0.009697836823761463,0.05341436713933945,0.9901403188705444,18:00:14:843440
0.010182728059589863,0.05317157506942749,0.990384042263031,18:00:14:859199
0.011152512393891811,0.05487111955881119,0.9906277060508728,18:00:14:871458
0.009212944656610489,0.05389995500445366,0.9906277060508728,18:00:14:890604
0.008970499038696289,0.05341436713933945,0.9894092082977295,18:00:14:920055
0.009940282441675663,0.05414274334907532,0.9894092082977295,18:00:14:939394
0.009455390274524689,0.05511391535401344,0.9906277060508728,18:00:14:955167
0.009940282441675663,0.05559949949383736,0.9891654849052429,18:00:14:970928
0.007515823468565941,0.05341436713933945,0.9877033233642578,18:00:14:983133
0.009212944656610489,0.054385535418987274,0.9898965954780579,18:00:14:999036
0.009697836823761463,0.05584229528903961,0.9906277060508728,18:00:15:014867
0.009212944656610489,0.05487111955881119,0.9901403188705444,18:00:15:034270
0.010182728059589863,0.05462832748889923,0.9896529316902161,18:00:15:050124
0.007758269552141428,0.052928779274225235,0.9901403188705444,18:00:15:065956
0.007515823468565941,0.053657159209251404,0.9906277060508728,18:00:15:078219
0.009212944656610489,0.05462832748889923,0.9891654849052429,18:00:15:094103
0.009212944656610489,0.053657159209251404,0.9896529316902161,18:00:15:109956
0.008970499038696289,0.054385535418987274,0.990384042263031,18:00:15:125756
0.00872805342078209,0.05462832748889923,0.9908714294433594,18:00:15:138009
0.008243161253631115,0.053657159209251404,0.9894092082977295,18:00:15:153812
0.009697836823761463,0.05462832748889923,0.9906277060508728,18:00:15:169616
0.010182728059589863,0.05511391535401344,0.9901403188705444,18:00:15:181867
0.008970499038696289,0.05462832748889923,0.9901403188705444,18:00:15:197675
0.009697836823761463,0.05608508735895157,0.9889218211174011,18:00:15:213479
0.008000715635716915,0.05389995500445366,0.9911150336265564,18:00:15:229292
0.008970499038696289,0.05317157506942749,0.9891654849052429,18:00:15:241542
0.008000715635716915,0.054385535418987274,0.9911150336265564,18:00:15:257348
0.009212944656610489,0.05511391535401344,0.9918461441993713,18:00:15:273171
0.010182728059589863,0.05511391535401344,0.988434374332428,18:00:15:292537
0.009212944656610489,0.052928779274225235,0.9908714294433594,18:00:15:308341
0.008243161253631115,0.05414274334907532,0.9886780977249146,18:00:15:324160
0.00872805342078209,0.053657159209251404,0.9894092082977295,18:00:15:336296
0.011152512393891811,0.0553567074239254,0.9911150336265564,18:00:15:352080
0.009212944656610489,0.05487111955881119,0.990384042263031,18:00:15:367872
0.008243161253631115,0.05317157506942749,0.9896529316902161,18:00:15:387202
0.009455390274524689,0.05608508735895157,0.9898965954780579,18:00:15:402981
0.009697836823761463,0.05462832748889923,0.9911150336265564,18:00:15:418742
0.008970499038696289,0.05268598720431328,0.9891654849052429,18:00:15:430966
0.010182728059589863,0.05462832748889923,0.9877033233642578,18:00:15:446723
0.009212944656610489,0.053657159209251404,0.990384042263031,18:00:15:462485
0.009212944656610489,0.05414274334907532,0.9908714294433594,18:00:15:474746
0.009940282441675663,0.054385535418987274,0.9906277060508728,18:00:15:490551
0.00872805342078209,0.05462832748889923,0.9896529316902161,18:00:15:513991
0.009940282441675663,0.05389995500445366,0.9896529316902161,18:00:15:540133
0.008485606871545315,0.05389995500445366,0.9901403188705444,18:00:15:552429
0.007273377384990454,0.054385535418987274,0.9894092082977295,18:00:15:568208
0.010425174608826637,0.05414274334907532,0.990384042263031,18:00:15:583985
0.009940282441675663,0.05487111955881119,0.9898965954780579,18:00:15:599758
0.00872805342078209,0.05462832748889923,0.9896529316902161,18:00:15:612013
0.007515823468565941,0.05511391535401344,0.9889218211174011,18:00:15:645366
0.009455390274524689,0.05608508735895157,0.9898965954780579,18:00:15:661191
0.008485606871545315,0.05511391535401344,0.9898965954780579,18:00:15:676968
0.009697836823761463,0.05462832748889923,0.9911150336265564,18:00:15:689196
0.00872805342078209,0.05511391535401344,0.9886780977249146,18:00:15:704969
0.00872805342078209,0.05389995500445366,0.9901403188705444,18:00:15:720795
0.009697836823761463,0.05511391535401344,0.9877033233642578,18:00:15:750243
0.009940282441675663,0.05341436713933945,0.9889218211174011,18:00:15:779982
0.00872805342078209,0.05195761099457741,0.9906277060508728,18:00:15:792215
0.008485606871545315,0.05487111955881119,0.9891654849052429,18:00:15:807971
0.008970499038696289,0.05584229528903961,0.9906277060508728,18:00:15:823729
0.008970499038696289,0.054385535418987274,0.9901403188705444,18:00:15:835935
0.009212944656610489,0.05341436713933945,0.9908714294433594,18:00:15:855121
0.009940282441675663,0.05389995500445366,0.990384042263031,18:00:15:897755
0.009940282441675663,0.05462832748889923,0.9891654849052429,18:00:15:909983
0.008970499038696289,0.05462832748889923,0.990384042263031,18:00:15:922199
0.009455390274524689,0.05632787570357323,0.9906277060508728,18:00:15:937955
0.009212944656610489,0.05414274334907532,0.9898965954780579,18:00:15:955185
0.007273377384990454,0.053657159209251404,0.9891654849052429,18:00:15:984907
0.009455390274524689,0.053657159209251404,0.9879470467567444,18:00:16:014658
0.008970499038696289,0.05462832748889923,0.9911150336265564,18:00:16:030346
0.008970499038696289,0.05462832748889923,0.9896529316902161,18:00:16:042738
0.009455390274524689,0.05511391535401344,0.988434374332428,18:00:16:058557
0.010667620226740837,0.05389995500445366,0.9894092082977295,18:00:16:074378
0.008000715635716915,0.05317157506942749,0.9901403188705444,18:00:16:086698
0.009212944656610489,0.053657159209251404,0.9906277060508728,18:00:16:120154
0.010182728059589863,0.05462832748889923,0.9911150336265564,18:00:16:136041
0.010667620226740837,0.05462832748889923,0.9898965954780579,18:00:16:152008
0.009455390274524689,0.05511391535401344,0.9891654849052429,18:00:16:171420
0.010667620226740837,0.052928779274225235,0.9869722723960876,18:00:16:187318
0.011152512393891811,0.05389995500445366,0.9901403188705444,18:00:16:238349
0.011152512393891811,0.05414274334907532,0.9911150336265564,18:00:16:268259
0.008000715635716915,0.054385535418987274,0.9911150336265564,18:00:16:280658
0.008485606871545315,0.05462832748889923,0.9891654849052429,18:00:16:292928
