X,Y,Z,Time hour:minute:second:microsecond
0.011152512393891811,0.09104721993207932,0.9967200756072998,18:35:33:010864
-0.00814557634294033,0.04394545406103134,0.9923335909843445,18:35:33:023103
-0.0,0.06603957712650299,0.9976949095726013,18:35:33:038880
-0.007898740470409393,0.05487111955881119,0.9835605025291443,18:35:33:051102
0.011637403629720211,0.09007604420185089,0.9850226640701294,18:35:33:066896
0.023274807259440422,0.1034296378493309,0.9803923964500427,18:35:33:085081
0.015516539104282856,0.09031883627176285,0.9808798432350159,18:35:33:132934
0.015274092555046082,0.0883764997124672,0.9840478897094727,18:35:33:145271
0.013819416984915733,0.08934766799211502,0.9850226640701294,18:35:33:161079
0.011637403629720211,0.09153279662132263,0.9918461441993713,18:35:33:176911
0.011879850178956985,0.08182109892368317,0.9886780977249146,18:35:33:190381
0.005576256196945906,0.08522019535303116,0.9928209781646729,18:35:33:219895
0.00872805342078209,0.08619136363267899,0.9916024804115295,18:35:33:231606
0.011637403629720211,0.08691974729299545,0.9867285490036011,18:35:33:246803
0.01284963358193636,0.08959046006202698,0.9886780977249146,18:35:33:261984
0.011637403629720211,0.0866769552230835,0.9896529316902161,18:35:33:273635
0.011152512393891811,0.08716253191232681,0.9901403188705444,18:35:33:288849
0.009212944656610489,0.08424901962280273,0.990384042263031,18:35:33:300546
0.011152512393891811,0.08570577949285507,0.9920898675918579,18:35:33:333785
0.010425174608826637,0.08522019535303116,0.988434374332428,18:35:33:349644
0.010667620226740837,0.08691974729299545,0.9852663278579712,18:35:33:369108
0.01260718796402216,0.0883764997124672,0.9879470467567444,18:35:33:384850
0.011394958011806011,0.08594857156276703,0.9859974384307861,18:35:33:403375
0.011394958011806011,0.0866769552230835,0.9891654849052429,18:35:33:433262
0.01284963358193636,0.08789090812206268,0.9911150336265564,18:35:33:463036
0.011394958011806011,0.08716253191232681,0.9889218211174011,18:35:33:478894
0.010910065844655037,0.08813370019197464,0.990384042263031,18:35:33:498273
0.010425174608826637,0.08643415570259094,0.9908714294433594,18:35:33:514266
0.011152512393891811,0.08522019535303116,0.9898965954780579,18:35:33:530198
0.010425174608826637,0.08716253191232681,0.9886780977249146,18:35:33:544309
0.011637403629720211,0.08691974729299545,0.9906277060508728,18:35:33:574214
0.010182728059589863,0.08691974729299545,0.9898965954780579,18:35:33:590061
0.008970499038696289,0.08691974729299545,0.9872159361839294,18:35:33:602304
0.010910065844655037,0.08813370019197464,0.9891654849052429,18:35:33:618120
0.011152512393891811,0.08619136363267899,0.9881907105445862,18:35:33:633922
0.011637403629720211,0.08764811605215073,0.9879470467567444,18:35:33:656722
0.011394958011806011,0.0866769552230835,0.988434374332428,18:35:33:685255
0.011879850178956985,0.08789090812206268,0.9901403188705444,18:35:33:697508
0.012122295796871185,0.08691974729299545,0.990384042263031,18:35:33:713287
0.011394958011806011,0.08789090812206268,0.9901403188705444,18:35:33:729126
0.011879850178956985,0.0883764997124672,0.9894092082977295,18:35:33:744901
0.009940282441675663,0.08691974729299545,0.9925772547721863,18:35:33:760542
0.009940282441675663,0.0866769552230835,0.9901403188705444,18:35:33:802816
0.010182728059589863,0.08740532398223877,0.9908714294433594,18:35:33:815186
0.009940282441675663,0.08522019535303116,0.988434374332428,18:35:33:830955
0.010425174608826637,0.08789090812206268,0.9889218211174011,18:35:33:843043
0.011637403629720211,0.08716253191232681,0.988434374332428,18:35:33:860913
0.012122295796871185,0.08983325213193893,0.990384042263031,18:35:33:894266
0.012364741414785385,0.08740532398223877,0.9877033233642578,18:35:33:910065
0.011879850178956985,0.0866769552230835,0.9889218211174011,18:35:33:925856
0.010667620226740837,0.08594857156276703,0.9889218211174011,18:35:33:938078
0.01260718796402216,0.08643415570259094,0.9869722723960876,18:35:33:953846
0.011637403629720211,0.08691974729299545,0.990384042263031,18:35:33:972972
0.011394958011806011,0.08764811605215073,0.990384042263031,18:35:34:002744
0.010425174608826637,0.08546298742294312,0.9928209781646729,18:35:34:014985
0.010667620226740837,0.08619136363267899,0.9911150336265564,18:35:34:030764
0.010910065844655037,0.08570577949285507,0.9916024804115295,18:35:34:046537
0.011637403629720211,0.08643415570259094,0.9894092082977295,18:35:34:058766
0.011394958011806011,0.08716253191232681,0.9894092082977295,18:35:34:076081
0.010667620226740837,0.08789090812206268,0.9867285490036011,18:35:34:105365
0.011879850178956985,0.08643415570259094,0.9869722723960876,18:35:34:117670
0.011152512393891811,0.08570577949285507,0.9867285490036011,18:35:34:133535
0.010910065844655037,0.08886208385229111,0.9906277060508728,18:35:34:145854
0.012122295796871185,0.08764811605215073,0.9886780977249146,18:35:34:161685
0.011879850178956985,0.0883764997124672,0.9867285490036011,18:35:34:180195
0.01309207919985056,0.08886208385229111,0.9901403188705444,18:35:34:213652
0.010667620226740837,0.08861929178237915,0.991358757019043,18:35:34:229495
0.01260718796402216,0.08643415570259094,0.9879470467567444,18:35:34:245337
0.010182728059589863,0.08643415570259094,0.9886780977249146,18:35:34:257598
0.009455390274524689,0.08740532398223877,0.9891654849052429,18:35:34:273427
0.009455390274524689,0.08643415570259094,0.9923335909843445,18:35:34:290840
0.009940282441675663,0.0866769552230835,0.9906277060508728,18:35:34:324352
0.009455390274524689,0.08740532398223877,0.987459659576416,18:35:34:340248
0.010425174608826637,0.08691974729299545,0.9896529316902161,18:35:34:352624
0.010667620226740837,0.08619136363267899,0.9891654849052429,18:35:34:368457
0.010667620226740837,0.08789090812206268,0.9877033233642578,18:35:34:384257
0.012122295796871185,0.0883764997124672,0.988434374332428,18:35:34:400869
0.01284963358193636,0.08716253191232681,0.9894092082977295,18:35:34:431399
0.011879850178956985,0.0883764997124672,0.9889218211174011,18:35:34:461216
0.013334525749087334,0.08813370019197464,0.9911150336265564,18:35:34:480597
0.010667620226740837,0.08691974729299545,0.9896529316902161,18:35:34:496439
0.010667620226740837,0.08716253191232681,0.990384042263031,18:35:34:512344
0.010182728059589863,0.08449181914329529,0.9896529316902161,18:35:34:524597
0.00872805342078209,0.08740532398223877,0.9906277060508728,18:35:34:560211
0.011394958011806011,0.08764811605215073,0.9911150336265564,18:35:34:589946
0.009697836823761463,0.08594857156276703,0.9881907105445862,18:35:34:602171
0.010425174608826637,0.08764811605215073,0.9864848256111145,18:35:34:617953
0.010667620226740837,0.08546298742294312,0.9894092082977295,18:35:34:633732
0.012122295796871185,0.08546298742294312,0.9862411618232727,18:35:34:649509
0.012122295796871185,0.08934766799211502,0.988434374332428,18:35:34:663146
0.012122295796871185,0.08910487592220306,0.9881907105445862,18:35:34:693002
0.011879850178956985,0.08522019535303116,0.9891654849052429,18:35:34:705238
0.011394958011806011,0.08740532398223877,0.9867285490036011,18:35:34:721018
0.011637403629720211,0.08619136363267899,0.9906277060508728,18:35:34:736791
0.009940282441675663,0.08570577949285507,0.9916024804115295,18:35:34:756119
0.010182728059589863,0.08643415570259094,0.9896529316902161,18:35:34:775232
0.011152512393891811,0.08570577949285507,0.9889218211174011,18:35:34:804997
0.010425174608826637,0.08764811605215073,0.9872159361839294,18:35:34:817126
0.010182728059589863,0.08619136363267899,0.9886780977249146,18:35:34:832910
0.010425174608826637,0.08594857156276703,0.9869722723960876,18:35:34:848687
0.010910065844655037,0.08789090812206268,0.9894092082977295,18:35:34:860917
0.010910065844655037,0.08691974729299545,0.9894092082977295,18:35:34:880143
0.011394958011806011,0.08934766799211502,0.9877033233642578,18:35:34:922894
0.011879850178956985,0.08764811605215073,0.9886780977249146,18:35:34:935136
0.01260718796402216,0.08691974729299545,0.9879470467567444,18:35:34:954449
0.012364741414785385,0.0866769552230835,0.9867285490036011,18:35:34:970264
0.009697836823761463,0.0866769552230835,0.9891654849052429,18:35:34:989484
0.010425174608826637,0.08740532398223877,0.9908714294433594,18:35:35:032844
0.010910065844655037,0.08619136363267899,0.9896529316902161,18:35:35:048726
0.009697836823761463,0.0849774032831192,0.9901403188705444,18:35:35:064520
0.010667620226740837,0.08691974729299545,0.9898965954780579,18:35:35:080394
0.009212944656610489,0.08691974729299545,0.9877033233642578,18:35:35:094312
0.011637403629720211,0.08813370019197464,0.9864848256111145,18:35:35:124224
0.011394958011806011,0.08546298742294312,0.9886780977249146,18:35:35:136627
0.010910065844655037,0.08691974729299545,0.9872159361839294,18:35:35:152442
0.011152512393891811,0.08886208385229111,0.987459659576416,18:35:35:168241
0.011152512393891811,0.08789090812206268,0.9867285490036011,18:35:35:184076
0.012364741414785385,0.0866769552230835,0.9901403188705444,18:35:35:198960
0.010667620226740837,0.08789090812206268,0.9864848256111145,18:35:35:242935
0.010910065844655037,0.08643415570259094,0.9889218211174011,18:35:35:255320
0.010667620226740837,0.08643415570259094,0.987459659576416,18:35:35:271155
0.010182728059589863,0.08570577949285507,0.990384042263031,18:35:35:290425
0.011879850178956985,0.08789090812206268,0.9920898675918579,18:35:35:306612
0.010910065844655037,0.0866769552230835,0.988434374332428,18:35:35:353066
0.011637403629720211,0.08619136363267899,0.9894092082977295,18:35:35:382828
0.011879850178956985,0.08813370019197464,0.987459659576416,18:35:35:395081
0.010910065844655037,0.08910487592220306,0.987459659576416,18:35:35:410879
0.011879850178956985,0.08861929178237915,0.9857537150382996,18:35:35:426699
0.011394958011806011,0.08643415570259094,0.9855100512504578,18:35:35:442517
0.012364741414785385,0.08789090812206268,0.9862411618232727,18:35:35:456569
0.010182728059589863,0.08473461121320724,0.9879470467567444,18:35:35:502881
0.011152512393891811,0.08691974729299545,0.990384042263031,18:35:35:515226
0.009940282441675663,0.08813370019197464,0.987459659576416,18:35:35:531070
0.008970499038696289,0.08570577949285507,0.9906277060508728,18:35:35:546902
0.008970499038696289,0.08570577949285507,0.9901403188705444,18:35:35:567917
0.009697836823761463,0.08594857156276703,0.9881907105445862,18:35:35:612879
0.012122295796871185,0.0883764997124672,0.987459659576416,18:35:35:625164
0.011152512393891811,0.08886208385229111,0.9869722723960876,18:35:35:640949
0.010910065844655037,0.08716253191232681,0.9850226640701294,18:35:35:653181
0.01309207919985056,0.08764811605215073,0.9852663278579712,18:35:35:671338
0.012122295796871185,0.0866769552230835,0.9877033233642578,18:35:35:701130
0.010667620226740837,0.08740532398223877,0.9886780977249146,18:35:35:713380
0.011152512393891811,0.08934766799211502,0.9881907105445862,18:35:35:729165
0.011879850178956985,0.08813370019197464,0.9879470467567444,18:35:35:744943
0.012122295796871185,0.08522019535303116,0.987459659576416,18:35:35:764273
0.009697836823761463,0.08643415570259094,0.9877033233642578,18:35:35:783334
0.009697836823761463,0.0849774032831192,0.988434374332428,18:35:35:813108
0.011152512393891811,0.08716253191232681,0.9881907105445862,18:35:35:825350
0.011394958011806011,0.0866769552230835,0.990384042263031,18:35:35:841136
0.011152512393891811,0.08740532398223877,0.9886780977249146,18:35:35:856911
0.010910065844655037,0.08861929178237915,0.9867285490036011,18:35:35:876236
0.010182728059589863,0.08886208385229111,0.9867285490036011,18:35:35:895347
0.012364741414785385,0.08764811605215073,0.9879470467567444,18:35:35:925014
0.010182728059589863,0.08619136363267899,0.9872159361839294,18:35:35:937260
0.011879850178956985,0.08813370019197464,0.9872159361839294,18:35:35:953036
0.010425174608826637,0.08643415570259094,0.9889218211174011,18:35:35:968802
0.010667620226740837,0.08740532398223877,0.9881907105445862,18:35:35:980984
0.011394958011806011,0.08813370019197464,0.9894092082977295,18:35:36:000237
0.008485606871545315,0.0866769552230835,0.9896529316902161,18:35:36:042851
0.011152512393891811,0.08691974729299545,0.9898965954780579,18:35:36:055097
0.011394958011806011,0.08594857156276703,0.9898965954780579,18:35:36:074432
0.010425174608826637,0.08594857156276703,0.9879470467567444,18:35:36:090219
0.010910065844655037,0.08764811605215073,0.9857537150382996,18:35:36:107374
0.010667620226740837,0.08813370019197464,0.9855100512504578,18:35:36:152869
0.01260718796402216,0.08740532398223877,0.9859974384307861,18:35:36:168695
0.011394958011806011,0.0866769552230835,0.9877033233642578,18:35:36:184596
0.012122295796871185,0.08619136363267899,0.9867285490036011,18:35:36:204029
0.01309207919985056,0.08764811605215073,0.9872159361839294,18:35:36:219949
0.01260718796402216,0.0883764997124672,0.9867285490036011,18:35:36:235791
0.01260718796402216,0.08861929178237915,0.9898965954780579,18:35:36:248121
0.009697836823761463,0.08546298742294312,0.9894092082977295,18:35:36:264013
0.010910065844655037,0.08813370019197464,0.9896529316902161,18:35:36:279899
0.009940282441675663,0.08619136363267899,0.9894092082977295,18:35:36:295835
0.011152512393891811,0.08716253191232681,0.9889218211174011,18:35:36:308138
0.010182728059589863,0.08691974729299545,0.988434374332428,18:35:36:324036
0.011394958011806011,0.08886208385229111,0.988434374332428,18:35:36:339872
0.012364741414785385,0.08764811605215073,0.988434374332428,18:35:36:355821
0.010667620226740837,0.08643415570259094,0.9872159361839294,18:35:36:368106
0.010910065844655037,0.0866769552230835,0.9872159361839294,18:35:36:383881
0.010667620226740837,0.0866769552230835,0.9867285490036011,18:35:36:399673
0.010667620226740837,0.08861929178237915,0.9891654849052429,18:35:36:411911
0.012122295796871185,0.08861929178237915,0.9886780977249146,18:35:36:427696
0.01309207919985056,0.0905616357922554,0.9872159361839294,18:35:36:443498
0.011637403629720211,0.0883764997124672,0.987459659576416,18:35:36:459392
0.012364741414785385,0.0866769552230835,0.9894092082977295,18:35:36:471723
0.010910065844655037,0.08619136363267899,0.9877033233642578,18:35:36:487577
0.010667620226740837,0.08740532398223877,0.9898965954780579,18:35:36:503397
0.009455390274524689,0.08716253191232681,0.9889218211174011,18:35:36:522832
0.009940282441675663,0.08594857156276703,0.9896529316902161,18:35:36:538609
0.010667620226740837,0.08740532398223877,0.990384042263031,18:35:36:554422
0.009212944656610489,0.08594857156276703,0.9901403188705444,18:35:36:566712
0.011394958011806011,0.08740532398223877,0.9872159361839294,18:35:36:582516
0.010910065844655037,0.08546298742294312,0.9894092082977295,18:35:36:598369
0.009940282441675663,0.08643415570259094,0.9901403188705444,18:35:36:614147
0.010182728059589863,0.08716253191232681,0.991358757019043,18:35:36:626398
0.010910065844655037,0.08789090812206268,0.9867285490036011,18:35:36:642179
0.011879850178956985,0.08716253191232681,0.987459659576416,18:35:36:657951
0.011394958011806011,0.08910487592220306,0.9857537150382996,18:35:36:670178
0.011152512393891811,0.08813370019197464,0.9864848256111145,18:35:36:685961
0.012122295796871185,0.0866769552230835,0.9889218211174011,18:35:36:701733
0.010667620226740837,0.08594857156276703,0.9898965954780579,18:35:36:717854
0.010667620226740837,0.08886208385229111,0.9911150336265564,18:35:36:730102
0.011394958011806011,0.08716253191232681,0.9877033233642578,18:35:36:745888
0.01260718796402216,0.08691974729299545,0.9898965954780579,18:35:36:761666
0.010910065844655037,0.08594857156276703,0.9896529316902161,18:35:36:780998
0.011394958011806011,0.08594857156276703,0.988434374332428,18:35:36:796782
0.009697836823761463,0.08764811605215073,0.991358757019043,18:35:36:812556
0.010182728059589863,0.08643415570259094,0.990384042263031,18:35:36:824784
0.010425174608826637,0.0883764997124672,0.9889218211174011,18:35:36:840562
0.011637403629720211,0.08861929178237915,0.9886780977249146,18:35:36:856342
0.011152512393891811,0.0866769552230835,0.9869722723960876,18:35:36:868570
0.011637403629720211,0.08813370019197464,0.987459659576416,18:35:36:884359
0.012122295796871185,0.08764811605215073,0.9872159361839294,18:35:36:900075
0.010425174608826637,0.0866769552230835,0.9889218211174011,18:35:36:915872
0.011879850178956985,0.08861929178237915,0.9894092082977295,18:35:36:928098
0.013819416984915733,0.08813370019197464,0.9872159361839294,18:35:36:943876
0.011394958011806011,0.08886208385229111,0.9877033233642578,18:35:36:959683
0.01309207919985056,0.0883764997124672,0.9886780977249146,18:35:36:971913
0.011152512393891811,0.08716253191232681,0.9881907105445862,18:35:36:987693
0.011879850178956985,0.08619136363267899,0.9898965954780579,18:35:37:003558
0.011394958011806011,0.08716253191232681,0.9881907105445862,18:35:37:019346
0.011152512393891811,0.08691974729299545,0.9869722723960876,18:35:37:031574
0.010425174608826637,0.08789090812206268,0.9896529316902161,18:35:37:047355
0.011152512393891811,0.08449181914329529,0.9889218211174011,18:35:37:063140
0.010910065844655037,0.08643415570259094,0.991358757019043,18:35:37:075388
0.010425174608826637,0.0866769552230835,0.9918461441993713,18:35:37:091191
0.011152512393891811,0.08813370019197464,0.9889218211174011,18:35:37:106980
0.011152512393891811,0.08861929178237915,0.9889218211174011,18:35:37:122806
0.010667620226740837,0.08691974729299545,0.9869722723960876,18:35:37:135077
0.011152512393891811,0.0883764997124672,0.9869722723960876,18:35:37:150918
0.010910065844655037,0.08691974729299545,0.9869722723960876,18:35:37:166799
0.010667620226740837,0.08619136363267899,0.9862411618232727,18:35:37:186197
0.011152512393891811,0.08716253191232681,0.990384042263031,18:35:37:201995
0.010425174608826637,0.08691974729299545,0.9908714294433594,18:35:37:218028
0.01260718796402216,0.0883764997124672,0.9886780977249146,18:35:37:230348
0.011152512393891811,0.08861929178237915,0.9906277060508728,18:35:37:246603
0.010910065844655037,0.08716253191232681,0.9886780977249146,18:35:37:263024
0.012122295796871185,0.08691974729299545,0.9896529316902161,18:35:37:279278
0.009940282441675663,0.08594857156276703,0.9901403188705444,18:35:37:295338
0.009455390274524689,0.08619136363267899,0.9896529316902161,18:35:37:307681
0.010910065844655037,0.08594857156276703,0.9906277060508728,18:35:37:323769
0.009940282441675663,0.08619136363267899,0.9894092082977295,18:35:37:340242
0.010425174608826637,0.08764811605215073,0.9894092082977295,18:35:37:356658
0.011152512393891811,0.08740532398223877,0.9869722723960876,18:35:37:372952
0.010182728059589863,0.08594857156276703,0.9898965954780579,18:35:37:385708
0.010425174608826637,0.08691974729299545,0.9869722723960876,18:35:37:402177
0.011637403629720211,0.08643415570259094,0.9859974384307861,18:35:37:418215
0.01309207919985056,0.08789090812206268,0.987459659576416,18:35:37:434521
0.011637403629720211,0.08619136363267899,0.987459659576416,18:35:37:450518
